timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1673856540000.0,22089,1673856540000.0,0.0,-0.00832864,999.99167136,999.6754713600001,0.002,20821.6,0.002,20821.6,long_ientry_normal,41.6432,0.0416435468341099,
1673864160000.0,22216,1673864160000.0,0.09540000000000146,-0.0041834,1000.0828879600001,1000.12928796,-0.001,20917.0,0.001,20821.6,long_nclose,20.8216,0.020819874283093214,127.0
1673868480000.0,22288,1673868480000.0,0.0,-0.0041573800000000005,1000.0787305800001,1000.0392305800001,0.001,20786.9,0.002,20804.25,long_ientry_partial,41.6085,0.041605224396552225,72.0
1673882640000.0,22524,1673882640000.0,0.09534999999999855,-0.00417992,1000.1699006600002,1000.2656506600001,-0.001,20899.6,0.001,20804.25,long_nclose,20.80425,0.02080071594463253,236.0
1673882820000.0,22527,1673882820000.0,0.09534999999999855,-0.00417992,1000.2610707400003,1000.2610707400003,-0.001,20899.6,0.0,20804.25,long_nclose,0.0,0.0,3.0
1673917920000.0,23112,1673917920000.0,0.0,-0.00836272,1000.2527080200002,1000.3041080200003,0.002,20906.8,0.002,20906.8,long_ientry_normal,41.8136,0.04180303603753296,585.0
1673918160000.0,23116,1673918160000.0,0.09579999999999927,-0.00420052,1000.3443075000002,1000.4505075000002,-0.001,21002.6,0.001,20906.8,long_nclose,20.9068,0.020899604109558045,4.0
1673918280000.0,23118,1673918280000.0,0.09579999999999927,-0.00420052,1000.4359069800003,1000.4359069800003,-0.001,21002.6,0.0,20906.8,long_nclose,0.0,0.0,2.0
1673966040000.0,23914,1673966040000.0,0.0,-0.008395040000000001,1000.4275119400003,1000.7953119400003,0.002,20987.6,0.002,20987.6,long_ientry_normal,41.9752,0.04195726276919644,796.0
1673966460000.0,23921,1673966460000.0,0.09620000000000073,-0.00421676,1000.5194951800003,1000.6743951800003,-0.001,21083.8,0.001,20987.6,long_nclose,20.9876,0.020976702704052948,7.0
1673967240000.0,23934,1673967240000.0,0.25140000000000146,-0.0042478,1000.7666473800002,1000.7666473800002,-0.001,21239.0,0.0,20987.6,long_nclose,0.0,0.0,13.0
1674032820000.0,25027,1674032820000.0,0.0,-0.008434880000000002,1000.7582125000002,1000.9748125000002,0.002,21087.2,0.002,21087.2,long_ientry_normal,42.174400000000006,0.04214244706985105,1093.0
1674035040000.0,25064,1674035040000.0,0.09659999999999855,-0.00423676,1000.8505757400002,1000.9333757400002,-0.001,21183.8,0.001,21087.2,long_nclose,21.087200000000003,0.021069278982438246,37.0
1674035160000.0,25066,1674035160000.0,0.09659999999999855,-0.00423676,1000.9429389800001,1000.9429389800001,-0.001,21183.8,0.0,21087.2,long_nclose,0.0,0.0,2.0
1674057120000.0,25432,1674057120000.0,0.0,-0.00844652,1000.9344924600001,1000.8368924600002,0.002,21116.3,0.002,21116.3,long_ientry_normal,42.2326,0.042193170800023876,366.0
1674228120000.0,28282,1674228120000.0,0.09670000000000073,-0.0042426,1001.0269498600002,1001.1086498600001,-0.001,21213.0,0.001,21116.3,long_nclose,21.1163,0.021094636865624093,2850.0
1674232200000.0,28350,1674232200000.0,0.09670000000000073,-0.0042426,1001.1194072600002,1001.1194072600002,-0.001,21213.0,0.0,21116.3,long_nclose,0.0,0.0,68.0
1674355440000.0,30404,1674355440000.0,0.0,-0.00905984,1001.1103474200003,1001.1341474200003,0.002,22649.6,0.002,22649.6,long_ientry_normal,45.2992,0.04524895793629773,2054.0
1674357300000.0,30435,1674357300000.0,0.10380000000000292,-0.0045506800000000005,1001.2095967400003,1001.3104967400003,-0.001,22753.4,0.001,22649.6,long_nclose,22.6496,0.022622236216820617,31.0
1674357840000.0,30444,1674357840000.0,0.10380000000000292,-0.0045506800000000005,1001.3088460600003,1001.3088460600003,-0.001,22753.4,0.0,22649.6,long_nclose,0.0,0.0,9.0
1674400980000.0,31163,1674400980000.0,0.0,-0.00907812,1001.2997679400003,1001.2171679400003,0.002,22695.3,0.002,22695.3,long_ientry_normal,45.3906,0.045331679336532,719.0
1674401460000.0,31171,1674401460000.0,0.10400000000000001,-0.00455986,1001.3992080800003,1001.5269080800003,-0.001,22799.3,0.001,22695.3,long_nclose,22.6953,0.02266358892325677,8.0
1674402060000.0,31181,1674402060000.0,0.10400000000000001,-0.00455986,1001.4986482200004,1001.4986482200004,-0.001,22799.3,0.0,22695.3,long_nclose,0.0,0.0,10.0
1674404040000.0,31214,1674404040000.0,0.0,-0.00907632,1001.4895719000004,1001.5899719000005,0.002,22690.8,0.002,22690.8,long_ientry_normal,45.3816,0.04531410138789881,33.0
1674404400000.0,31220,1674404400000.0,0.10390000000000146,-0.004558940000000001,1001.5889129600004,1001.7011129600004,-0.001,22794.7,0.001,22690.8,long_nclose,22.6908,0.02265480348912986,6.0
1674404520000.0,31222,1674404520000.0,0.10390000000000146,-0.004558940000000001,1001.6882540200003,1001.6882540200003,-0.001,22794.7,0.0,22690.8,long_nclose,0.0,0.0,2.0
1674417420000.0,31437,1674417420000.0,0.0,-0.00907748,1001.6791765400003,1001.7477765400002,0.002,22693.7,0.002,22693.7,long_ientry_normal,45.3874,0.0453113143040241,215.0
1674434400000.0,31720,1674434400000.0,0.10400000000000001,-0.004559540000000001,1001.7786170000004,1001.8744170000004,-0.001,22797.7,0.001,22693.7,long_nclose,22.6937,0.022653408262955557,283.0
1674436140000.0,31749,1674436140000.0,0.10400000000000001,-0.004559540000000001,1001.8780574600005,1001.8780574600005,-0.001,22797.7,0.0,22693.7,long_nclose,0.0,0.0,29.0
1674485940000.0,32579,1674485940000.0,0.0,-0.00905512,1001.8690023400005,1001.8334023400005,0.002,22637.8,0.002,22637.8,long_ientry_normal,45.2756,0.04519113765796996,830.0
1674486120000.0,32582,1674486120000.0,0.10370000000000074,-0.004548300000000001,1001.9681540400005,1002.0578540400005,-0.001,22741.5,0.001,22637.8,long_nclose,22.6378,0.022593332840692513,3.0
1674486180000.0,32583,1674486180000.0,0.10370000000000074,-0.004548300000000001,1002.0673057400005,1002.0673057400005,-0.001,22741.5,0.0,22637.8,long_nclose,0.0,0.0,1.0
1674502860000.0,32861,1674502860000.0,0.0,-0.009072560000000002,1002.0582331800005,1002.1624331800004,0.002,22681.4,0.002,22681.4,long_ientry_normal,45.36280000000001,0.045269624556691264,278.0
1674503880000.0,32878,1674503880000.0,0.10389999999999781,-0.00455706,1002.1575761200004,1002.2426761200004,-0.001,22785.3,0.001,22681.4,long_nclose,22.681400000000004,0.02263256851064716,17.0
1674503940000.0,32879,1674503940000.0,0.10389999999999781,-0.00455706,1002.2569190600003,1002.2569190600003,-0.001,22785.3,0.0,22681.4,long_nclose,0.0,0.0,1.0
1674551040000.0,33664,1674551040000.0,0.0,-0.009127280000000002,1002.2477917800003,1002.4533917800003,0.002,22818.2,0.002,22818.2,long_ientry_normal,45.6364,0.045534048939084595,785.0
1674551100000.0,33665,1674551100000.0,0.1045,-0.004584540000000001,1002.3477072400003,1002.4540072400004,-0.001,22922.7,0.001,22818.2,long_nclose,22.8182,0.022764755019823127,1.0
1674551400000.0,33670,1674551400000.0,0.1045,-0.004584540000000001,1002.4476227000004,1002.4476227000004,-0.001,22922.7,0.0,22818.2,long_nclose,0.0,0.0,5.0
1674553020000.0,33697,1674553020000.0,0.0,-0.00912628,1002.4384964200003,1002.4610964200003,0.002,22815.7,0.002,22815.7,long_ientry_normal,45.6314,0.045520398670804256,27.0
1674555960000.0,33746,1674555960000.0,0.1045,-0.00458404,1002.5384123800003,1002.6412123800003,-0.001,22920.2,0.001,22815.7,long_nclose,22.8157,0.02275793098624133,49.0
1674556020000.0,33747,1674556020000.0,0.1045,-0.00458404,1002.6383283400003,1002.6383283400003,-0.001,22920.2,0.0,22815.7,long_nclose,0.0,0.0,1.0
1674567660000.0,33941,1674567660000.0,0.0,-0.00912104,1002.6292073000003,1002.6450073000003,0.002,22802.6,0.002,22802.6,long_ientry_normal,45.605199999999996,0.04548560890502196,194.0
1674569160000.0,33966,1674569160000.0,0.1045,-0.00458142,1002.7291258800003,1002.8390258800003,-0.001,22907.1,0.001,22802.6,long_nclose,22.802599999999998,0.022740538208649637,25.0
1674569400000.0,33970,1674569400000.0,0.1045,-0.00458142,1002.8290444600003,1002.8290444600003,-0.001,22907.1,0.0,22802.6,long_nclose,0.0,0.0,4.0
1674570660000.0,33991,1674570660000.0,0.0,-0.009118560000000001,1002.8199259000003,1002.7701259000003,0.002,22796.4,0.002,22796.4,long_ientry_normal,45.592800000000004,0.045464593216057066,21.0
1674571920000.0,34012,1674571920000.0,0.10439999999999781,-0.004580160000000001,1002.9197457400002,1003.0323457400002,-0.001,22900.8,0.001,22796.4,long_nclose,22.796400000000002,0.02273003407982537,21.0
1674572700000.0,34025,1674572700000.0,0.0,-0.00455848,1002.9151872600002,1002.8973872600002,0.001,22792.4,0.002,22794.4,long_ientry_partial,45.588800000000006,0.045456286412962024,13.0
1674573300000.0,34035,1674573300000.0,0.10439999999999781,-0.00457976,1003.0150075000001,1003.1021075000001,-0.001,22898.8,0.001,22794.4,long_nclose,22.794400000000003,0.022725881297444097,10.0
1674573360000.0,34036,1674573360000.0,0.10439999999999781,-0.00457976,1003.1148277400001,1003.1148277400001,-0.001,22898.8,0.0,22794.4,long_nclose,0.0,0.0,1.0
1674599160000.0,34466,1674599160000.0,0.0,-0.0091178,1003.1057099400001,1003.1387099400001,0.002,22794.5,0.002,22794.5,long_ientry_normal,45.589,0.04544785215381424,430.0
1674676920000.0,35762,1674676920000.0,0.10440000000000146,-0.00457978,1003.2055301600002,1003.2775301600002,-0.001,22898.9,0.001,22794.5,long_nclose,22.7945,0.02272166501750098,1296.0
1674676980000.0,35763,1674676980000.0,0.10440000000000146,-0.00457978,1003.3053503800003,1003.3053503800003,-0.001,22898.9,0.0,22794.5,long_nclose,0.0,0.0,1.0
