timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1672620720000.0,1492,1672620720000.0,0.0,-0.0486735,299.9513265,299.8958265,55.5,0.877,55.5,0.877,long_ientry_normal,48.6735,0.16227132771156455,
1672801620000.0,4507,1672801620000.0,1.276500000000001,-0.04995,301.17787649999997,301.17787649999997,-55.5,0.9,0.0,0.877,long_nclose,0.0,0.0,3015.0
1672836540000.0,5089,1672836540000.0,0.0,-0.0488512,301.12902529999997,301.12902529999997,54.4,0.898,54.4,0.898,long_ientry_normal,48.8512,0.16222680610523002,582.0
1672996260000.0,7751,1672996260000.0,0.0,-0.0488808,301.08014449999996,299.88334449999996,55.8,0.876,110.2,0.8868602540834846,long_rentry,97.732,0.32460460042060335,2662.0
1673219760000.0,11476,1673219760000.0,0.5348355716878412,-0.0229724,301.5920076716878,303.4716720999999,-25.3,0.908,84.9,0.8868602540834846,long_nclose,75.29443557168784,0.2496566011578568,3725.0
1673219820000.0,11477,1673219820000.0,1.964564428312163,-0.07725900000000002,303.4793130999999,303.4793130999999,-84.9,0.91,0.0,0.8868602540834846,long_nclose,0.0,0.0,1.0
1673272260000.0,12351,1673272260000.0,0.0,-0.049209600000000006,303.4301034999999,303.27170349999994,52.8,0.932,52.8,0.932,long_ientry_normal,49.2096,0.162177712205803,874.0
1673464380000.0,15553,1673464380000.0,1.2671999999999952,-0.050476799999999995,304.6468266999999,304.6468266999999,-52.8,0.956,0.0,0.932,long_nclose,0.0,0.0,3202.0
1673502480000.0,16188,1673502480000.0,0.0,-0.04947,304.5973566999999,304.5973566999999,51.0,0.97,51.0,0.97,long_ientry_normal,49.47,0.16241112705624478,635.0
1673530200000.0,16650,1673530200000.0,0.0,-0.0493812,304.5479754999999,303.5303754999999,52.2,0.946,103.2,0.957860465116279,long_rentry,98.85119999999999,0.3245833430273452,462.0
1673542560000.0,16856,1673542560000.0,0.5247069767441878,-0.023226,305.04945647674407,306.8095494999999,-23.7,0.98,79.5,0.957860465116279,long_nclose,76.14990697674418,0.24963134783539465,206.0
1673542620000.0,16857,1673542620000.0,1.9985930232558198,-0.0781485,306.9699009999999,306.9699009999999,-79.5,0.983,0.0,0.957860465116279,long_nclose,0.0,0.0,1.0
