timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1672621560000.0,1506,1672621560000.0,0.0,-0.009998100000000001,999.9900019,1000.0245019,69.0,0.7245,69.0,0.7245,long_ientry_normal,49.990500000000004,0.04999099981501525,
1672631580000.0,1673,1672631580000.0,0.09935999999999978,-0.002019492,1000.087342408,1000.556542408,-13.8,0.7317,55.2,0.7245,long_nclose,39.9924,0.03998890727254553,167.0
1672637820000.0,1777,1672637820000.0,0.1642200000000003,-0.0020324640000000003,1000.2495299440001,1000.7670299440001,-13.8,0.7364,41.4,0.7245,long_nclose,29.9943,0.029986817391135647,104.0
1672638780000.0,1793,1672638780000.0,0.12257000000000023,-0.0015169840000000003,1000.3705829600001,1000.7904329600001,-10.3,0.7364,31.1,0.7245,long_nclose,22.531950000000002,0.022523603136479817,16.0
1672639260000.0,1801,1672639260000.0,0.09163000000000017,-0.0011340560000000003,1000.4610789040001,1000.7535789040002,-7.7,0.7364,23.4,0.7245,long_nclose,16.9533,0.016945486793521494,8.0
1672639440000.0,1804,1672639440000.0,0.06902000000000012,-0.000854224,1000.5292446800001,1000.7492446800002,-5.8,0.7364,17.6,0.7245,long_nclose,12.7512,0.012744455064957371,3.0
1672643640000.0,1874,1672643640000.0,0.0523600000000001,-0.0006480320000000001,1000.5809566480002,1000.8911566480002,-4.4,0.7364,13.2,0.7245,long_nclose,9.5634,0.00955784730506755,70.0
1672643640000.0,1874,1672643640000.0,0.07259999999999983,-0.0006520800000000001,1000.6529045680002,1000.8597045680002,-4.4,0.741,8.8,0.7245,long_nclose,6.3756,0.006371440057681601,0.0
1672643640000.0,1874,1672643640000.0,0.09284000000000005,-0.0006561280000000001,1000.7450884400002,1000.8484884400002,-4.4,0.7456,4.4,0.7245,long_nclose,3.1878,0.003185426575482139,0.0
1672643880000.0,1878,1672643880000.0,0.046420000000000024,-0.00032806400000000004,1000.7911803760003,1000.8362803760003,-2.2,0.7456,2.2,0.7245,long_nclose,1.5939,0.0015926399345377595,4.0
1672644240000.0,1884,1672644240000.0,0.01154999999999997,-0.00010373999999999999,1000.8026266360004,1000.8288766360004,-0.7,0.741,1.5,0.7245,long_nclose,1.08675,0.001085878445036555,6.0
1672644540000.0,1889,1672644540000.0,0.00824999999999998,-7.41e-05,1000.8108025360003,1000.8283025360004,-0.5,0.741,1.0,0.7245,long_nclose,0.7245,0.0007239130494636511,5.0
1672644960000.0,1896,1672644960000.0,0.010550000000000004,-7.456e-05,1000.8212779760003,1000.8320279760003,-0.5,0.7456,0.5,0.7245,long_nclose,0.36225,0.0003619527361894146,7.0
1672645680000.0,1908,1672645680000.0,0.0042200000000000015,-2.9824e-05,1000.8254681520003,1000.8319181520003,-0.2,0.7456,0.3,0.7245,long_nclose,0.21735000000000002,0.00021717073247679383,12.0
1672646640000.0,1924,1672646640000.0,0.0021100000000000008,-1.4912e-05,1000.8275632400004,1000.8320632400004,-0.1,0.7456,0.2,0.7245,long_nclose,0.1449,0.00014478018524081426,16.0
1672647960000.0,1946,1672647960000.0,0.005139999999999989,-3.0008e-05,1000.8326732320004,1000.8326732320004,-0.2,0.7502,0.0,0.7245,long_nclose,0.0,0.0,22.0
1672709040000.0,2964,1672709040000.0,0.0,-0.010003392,1000.8226698400003,1000.8697098400004,67.2,0.7443,67.2,0.7443,long_ientry_normal,50.01696,0.04997584637845595,1018.0
1672801620000.0,4507,1672801620000.0,0.09916000000000098,-0.0020145560000000002,1000.9198152840004,1001.4416752840003,-13.4,0.7517,53.8,0.7443,long_nclose,40.04333999999999,0.04000654137178623,1543.0
1672801860000.0,4511,1672801860000.0,0.07918000000000078,-0.001608638,1000.9973866460003,1001.2861566460003,-10.7,0.7517,43.1,0.7443,long_nclose,32.07933,0.03204736638472839,4.0
1672801980000.0,4513,1672801980000.0,0.06364000000000063,-0.001292924,1001.0597337220003,1001.3598837220003,-8.6,0.7517,34.5,0.7443,long_nclose,25.67835,0.025651166593751953,2.0
1672802760000.0,4526,1672802760000.0,0.05106000000000051,-0.0010373460000000002,1001.1097563760003,1001.3222763760003,-6.9,0.7517,27.6,0.7443,long_nclose,20.54268,0.020519907901371516,13.0
1672803600000.0,4540,1672803600000.0,0.0407000000000004,-0.0008268700000000002,1001.1496295060003,1001.3197995060003,-5.5,0.7517,22.1,0.7443,long_nclose,16.44903,0.016430141424630486,14.0
1672803780000.0,4543,1672803780000.0,0.032560000000000325,-0.0006614960000000001,1001.1815280100003,1001.3178180100003,-4.4,0.7517,17.7,0.7443,long_nclose,13.174109999999999,0.013158562789492866,3.0
1672805040000.0,4564,1672805040000.0,0.05367999999999996,-0.0006657200000000001,1001.2345422900003,1001.4034522900002,-4.4,0.7565,13.3,0.7443,long_nclose,9.89919,0.00988698410000798,21.0
1672805400000.0,4570,1672805400000.0,0.04025999999999996,-0.00049929,1001.2743030000003,1001.3913030000002,-3.3,0.7565,10.0,0.7443,long_nclose,7.443,0.007433527433690664,6.0
1672807200000.0,4600,1672807200000.0,0.03049999999999997,-0.00037825,1001.3044247500002,1001.3921747500002,-2.5,0.7565,7.5,0.7443,long_nclose,5.58225,0.0055749778608975425,30.0
1672809300000.0,4635,1672809300000.0,0.01110000000000011,-0.00022551000000000003,1001.3152992400003,1001.3614992400003,-1.5,0.7517,6.0,0.7443,long_nclose,4.4658,0.004459933852393495,35.0
1672809600000.0,4640,1672809600000.0,0.008880000000000087,-0.000180408,1001.3239988320003,1001.3609588320003,-1.2,0.7517,4.8,0.7443,long_nclose,3.57264,0.003567916083273071,5.0
1672812300000.0,4685,1672812300000.0,0.014639999999999986,-0.00018156,1001.3384572720003,1001.3841772720002,-1.2,0.7565,3.6,0.7443,long_nclose,2.67948,0.0026758984242948682,45.0
1672813020000.0,4697,1672813020000.0,0.01097999999999999,-0.00013617,1001.3493011020003,1001.3808911020003,-0.9,0.7565,2.7,0.7443,long_nclose,2.00961,0.0020069020848053655,12.0
