timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1672621560000.0,1506,1672621560000.0,0.0,-0.01000296,999.98999704,999.9503970400001,39.6,1.263,39.6,1.263,long_ientry_normal,50.0148,0.050015300301048296,
1672631220000.0,1667,1672631220000.0,0.05530000000000093,-0.0020066000000000003,1000.0432904400001,1000.2651904400001,-7.9,1.27,31.7,1.263,long_nclose,40.037099999999995,0.040035366851353435,161.0
1672631580000.0,1673,1672631580000.0,0.044100000000000736,-0.0016002,1000.08579024,1000.3397902400001,-6.3,1.27,25.4,1.263,long_nclose,32.0802,0.03207744806803165,6.0
1672633200000.0,1700,1672633200000.0,0.035000000000000586,-0.00127,1000.11952024,1000.28272024,-5.0,1.27,20.4,1.263,long_nclose,25.765199999999997,0.025762120905126504,27.0
1672633620000.0,1707,1672633620000.0,0.02800000000000047,-0.001016,1000.14650424,1000.27770424,-4.0,1.27,16.4,1.263,long_nclose,20.713199999999997,0.020710165872888514,7.0
1672643640000.0,1874,1672643640000.0,0.09430000000000054,-0.00105452,1000.23974972,1000.71944972,-4.1,1.286,12.3,1.263,long_nclose,15.5349,0.015531176404805678,167.0
1672643640000.0,1874,1672643640000.0,0.15580000000000013,-0.00106682,1000.3944829,1000.7142829,-4.1,1.301,8.2,1.263,long_nclose,10.356599999999998,0.010352516109422857,0.0
1672645020000.0,1897,1672645020000.0,0.1026000000000001,-0.0007025400000000001,1000.49638036,1000.71088036,-2.7,1.301,5.5,1.263,long_nclose,6.9464999999999995,0.006943053604552272,23.0
1672645380000.0,1903,1672645380000.0,0.06840000000000006,-0.00046836,1000.564312,1000.7049119999999,-1.8,1.301,3.7,1.263,long_nclose,4.6731,0.004670464400893003,6.0
1672645500000.0,1905,1672645500000.0,0.045600000000000036,-0.00031224,1000.60959976,1000.7095997600001,-1.2,1.301,2.5,1.263,long_nclose,3.1574999999999998,0.003155576361407424,2.0
1672645920000.0,1912,1672645920000.0,0.030400000000000028,-0.00020816,1000.6397916,1000.7026916,-0.8,1.301,1.7,1.263,long_nclose,2.1470999999999996,0.0021457271817732094,7.0
1672646040000.0,1914,1672646040000.0,0.019000000000000017,-0.0001301,1000.6586615,1000.7054615,-0.5,1.301,1.2,1.263,long_nclose,1.5155999999999998,0.0015146023897180845,2.0
1672646340000.0,1919,1672646340000.0,0.015200000000000014,-0.00010408,1000.67375742,1000.70495742,-0.4,1.301,0.8,1.263,long_nclose,1.0104,0.001009719693864139,5.0
1672655100000.0,2065,1672655100000.0,0.007600000000000007,-5.204e-05,1000.68130538,1000.70590538,-0.2,1.301,0.6,1.263,long_nclose,0.7577999999999999,0.000757284058296894,146.0
1672665300000.0,2235,1672665300000.0,0.016200000000000013,-7.902e-05,1000.69742636,1000.71392636,-0.3,1.317,0.3,1.263,long_nclose,0.37889999999999996,0.00037863592932204764,170.0
1672665660000.0,2241,1672665660000.0,0.0054000000000000055,-2.6340000000000002e-05,1000.70280002,1000.71380002,-0.1,1.317,0.2,1.263,long_nclose,0.2526,0.00025242259739350335,6.0
1672666440000.0,2254,1672666440000.0,0.0054000000000000055,-2.6340000000000002e-05,1000.7081736800001,1000.7135736800001,-0.1,1.317,0.1,1.263,long_nclose,0.1263,0.00012621062096009958,13.0
1672668240000.0,2284,1672668240000.0,0.0054000000000000055,-2.6340000000000002e-05,1000.7135473400001,1000.7135473400001,-0.1,1.317,0.0,1.263,long_nclose,0.0,0.0,30.0
1672714920000.0,3062,1672714920000.0,0.0,-0.01000396,1000.7035433800002,1000.7035433800002,38.3,1.306,38.3,1.306,long_ientry_normal,50.0198,0.049984633641899506,778.0
1672722900000.0,3195,1672722900000.0,0.0531999999999992,-0.00199576,1000.7547476200001,1000.96964762,-7.6,1.313,30.7,1.306,long_nclose,40.0942,0.040063961820168456,133.0
1672723200000.0,3200,1672723200000.0,0.042699999999999357,-0.00160186,1000.79584576,1000.9926457600001,-6.1,1.313,24.6,1.306,long_nclose,32.1276,0.03210205171825273,5.0
1672724280000.0,3218,1672724280000.0,0.03429999999999949,-0.00128674,1000.8288590200001,1000.96675902,-4.9,1.313,19.7,1.306,long_nclose,25.7282,0.025706892610183878,18.0
1672724640000.0,3224,1672724640000.0,0.027299999999999592,-0.00102414,1000.85513488,1000.96573488,-3.9,1.313,15.8,1.306,long_nclose,20.634800000000002,0.020617169539200158,6.0
1672724700000.0,3225,1672724700000.0,0.021699999999999674,-0.0008140599999999999,1000.87602082,1000.97762082,-3.1,1.313,12.7,1.306,long_nclose,16.586199999999998,0.01657168286079151,1.0
1672736580000.0,3423,1672736580000.0,0.07129999999999972,-0.0008239800000000001,1000.94649684,1001.17689684,-3.1,1.329,9.6,1.306,long_nclose,12.5376,0.012525744422485469,198.0
1672736760000.0,3426,1672736760000.0,0.055199999999999784,-0.00063792,1001.00105892,1001.16665892,-2.4,1.329,7.2,1.306,long_nclose,9.4032,0.009393796256464804,3.0
1672737000000.0,3430,1672737000000.0,0.04139999999999984,-0.00047844,1001.0419804799999,1001.1715804799999,-1.8,1.329,5.4,1.306,long_nclose,7.0524000000000004,0.007045059185847903,4.0
1672737900000.0,3445,1672737900000.0,0.07019999999999986,-0.0004842,1001.1116962799999,1001.27729628,-1.8,1.345,3.6,1.306,long_nclose,4.7016,0.004696379052877447,15.0
1672738260000.0,3451,1672738260000.0,0.046799999999999904,-0.0003228,1001.1581734799998,1001.2541734799998,-1.2,1.345,2.4,1.306,long_nclose,3.1344,0.0031307740205575177,6.0
1672740480000.0,3488,1672740480000.0,0.03119999999999994,-0.00021520000000000003,1001.1891582799999,1001.2499582799999,-0.8,1.345,1.6,1.306,long_nclose,2.0896000000000003,0.002087118086246403,37.0
