timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1704111180000.0,733,1704111180000.0,0.0,-0.008537536,999.991462464,1000.0284224640001,0.56,76.228,0.56,76.228,long_ientry_normal,42.68768,0.042688044450716264,
1704112560000.0,756,1704112560000.0,0.08096000000000046,-0.001693208,1000.070729256,1000.402379256,-0.11,76.964,0.45,76.228,long_nclose,34.3026,0.03430017397421413,23.0
1704112860000.0,761,1704112860000.0,0.06624000000000038,-0.001385352,1000.135583904,1000.410263904,-0.09,76.964,0.36,76.228,long_nclose,27.442079999999997,0.02743835980005895,5.0
1704112980000.0,763,1704112980000.0,0.0515200000000003,-0.001077496,1000.186026408,1000.4075864079999,-0.07,76.964,0.29,76.228,long_nclose,22.106119999999997,0.022102008442759804,2.0
1704113280000.0,768,1704113280000.0,0.036800000000000214,-0.0007696400000000001,1000.2220567679999,1000.4087767679999,-0.05,76.964,0.24,76.228,long_nclose,18.294719999999998,0.01829065843550322,5.0
1704113820000.0,777,1704113820000.0,0.0,-0.004868544,1000.2171882239999,1000.2125482239999,0.32,76.071,0.56,76.1382857142857,long_ientry_partial,42.63744,0.04262818166093272,9.0
1704116580000.0,823,1704116580000.0,0.08081857142857345,-0.0016912060000000002,1000.2963155894284,1000.6413370179998,-0.11,76.873,0.45,76.1382857142857,long_nclose,34.262228571428565,0.03425207914640715,46.0
1704116580000.0,823,1704116580000.0,0.10402857142857329,-0.0016958480000000002,1000.398648312857,1000.6593311699999,-0.11,77.084,0.34,76.1382857142857,long_nclose,25.88701714285714,0.025876701439485984,0.0
1704116760000.0,826,1704116760000.0,0.04408285714285824,-0.000922476,1000.4418086939997,1000.6662886939997,-0.06,76.873,0.28,76.1382857142857,long_nclose,21.31872,0.021309305363627254,3.0
1704117000000.0,830,1704117000000.0,0.036735714285715204,-0.0007687300000000001,1000.4777756782854,1000.6794199639997,-0.05,76.873,0.23,76.1382857142857,long_nclose,17.51180571428571,0.017503442994936474,4.0
1704117240000.0,834,1704117240000.0,0.04728571428571513,-0.0007708400000000002,1000.5242905525712,1000.6860591239997,-0.05,77.084,0.18,76.1382857142857,long_nclose,13.704891428571425,0.013697709848705887,4.0
1704117540000.0,839,1704117540000.0,0.02204142857142912,-0.000461238,1000.5458707431427,1000.6557778859999,-0.03,76.873,0.15,76.1382857142857,long_nclose,11.420742857142855,0.011414512008989897,5.0
1704119100000.0,865,1704119100000.0,0.0,-0.006204776,1000.5396659671427,1000.4926431099998,0.41,75.668,0.56,75.79396938775508,long_ientry_partial,42.44462285714285,0.04242172929357577,26.0
1704122580000.0,923,1704122580000.0,0.08052336734694038,-0.001683572,1000.6185057624896,1000.9438695379998,-0.11,76.526,0.45,75.79396938775508,long_nclose,34.10728622448979,0.0340862037110731,58.0
1704123480000.0,938,1704123480000.0,0.06588275510204213,-0.001377468,1000.6830110495916,1000.9461820699998,-0.09,76.526,0.36,75.79396938775508,long_nclose,27.28582897959183,0.027267205177164345,15.0
1704123540000.0,939,1704123540000.0,0.05124214285714388,-0.001071364,1000.7331818284488,1000.8721007059999,-0.07,76.526,0.29,75.79396938775508,long_nclose,21.980251122448973,0.02196414740869155,1.0
1704123840000.0,944,1704123840000.0,0.03660153061224563,-0.00076526,1000.7690180990611,1001.0263054459999,-0.05,76.526,0.24,75.79396938775508,long_nclose,18.190552653061218,0.01817657453826236,5.0
1704123840000.0,944,1704123840000.0,0.04705153061224579,-0.0007673500000000001,1000.8153022796733,1001.0189880959999,-0.05,76.735,0.19,75.79396938775508,long_nclose,14.400854183673466,0.014389122699134362,0.0
1704124020000.0,947,1704124020000.0,0.06900183673469514,-0.0009233280000000001,1000.8833807884081,1001.0239147679999,-0.06,76.944,0.13,75.79396938775508,long_nclose,9.853216020408162,0.009844519560956905,3.0
1704124140000.0,949,1704124140000.0,0.02823091836734747,-0.00046041,1000.9111512967755,1001.002854358,-0.03,76.735,0.1,75.79396938775508,long_nclose,7.579396938775509,0.007572497248088084,2.0
1704124200000.0,950,1704124200000.0,0.018820612244898314,-0.00030694,1000.9296649690205,1001.0133474180001,-0.02,76.735,0.08,75.79396938775508,long_nclose,6.063517551020407,0.006057885746855228,1.0
1704124320000.0,952,1704124320000.0,0.018820612244898314,-0.00030694,1000.9481786412654,1000.998520478,-0.02,76.735,0.06,75.79396938775508,long_nclose,4.5476381632653045,0.004543330274538773,2.0
1704124680000.0,958,1704124680000.0,0.007320306122449125,-0.00015305199999999998,1000.9553458953878,1000.9967474260001,-0.01,76.526,0.05,75.79396938775508,long_nclose,3.7896984693877545,0.0037860814520129698,6.0
1704124800000.0,960,1704124800000.0,0.009410306122449157,-0.00015347,1000.9646027315104,1001.0048039560002,-0.01,76.735,0.04,75.79396938775508,long_nclose,3.0317587755102036,0.003028837150921125,2.0
1704124920000.0,962,1704124920000.0,0.009410306122449157,-0.00015347,1000.9738595676329,1001.0168504860002,-0.01,76.735,0.03,75.79396938775508,long_nclose,2.2738190816326522,0.0022716068555624623,2.0
1704124920000.0,962,1704124920000.0,0.01150030612244919,-0.000153888,1000.9852059857553,1001.0138665980003,-0.01,76.944,0.02,75.79396938775508,long_nclose,1.5158793877551018,0.001514387404219712,0.0
1704124920000.0,962,1704124920000.0,0.013600306122449127,-0.000154308,1000.9986519838778,1001.0129822900003,-0.01,77.154,0.01,75.79396938775508,long_nclose,0.7579396938775509,0.000757183531042116,0.0
1704124920000.0,962,1704124920000.0,0.01569030612244916,-0.00015472600000000002,1001.0141875640003,1001.0141875640003,-0.01,77.363,0.0,75.79396938775508,long_nclose,0.0,0.0,0.0
1704135420000.0,1137,1704135420000.0,0.0,-0.008492736,1001.0056948280003,1001.0499348280002,0.56,75.828,0.56,75.828,long_ientry_normal,42.463680000000004,0.0424210174022001,175.0
1704137520000.0,1172,1704137520000.0,0.08051999999999992,-0.00168432,1001.0845305080003,1001.3797305080003,-0.11,76.56,0.45,75.828,long_nclose,34.122600000000006,0.03408563309102828,35.0
1704137580000.0,1173,1704137580000.0,0.06587999999999994,-0.00137808,1001.1490324280003,1001.5392724280002,-0.09,76.56,0.36,75.828,long_nclose,27.29808,0.027266749620479903,1.0
1704137580000.0,1173,1704137580000.0,0.08477999999999937,-0.00138186,1001.2324305680003,1001.5251105680003,-0.09,76.77,0.27,75.828,long_nclose,20.473560000000003,0.020448358817527844,0.0
1704137580000.0,1173,1704137580000.0,0.10358999999999965,-0.001385622,1001.3346349460003,1001.5297549460003,-0.09,76.979,0.18,75.828,long_nclose,13.64904,0.013630847794190262,0.0
1704137580000.0,1173,1704137580000.0,0.12239999999999994,-0.001389384,1001.4556455620002,1001.5532055620002,-0.09,77.188,0.09,75.828,long_nclose,6.82452,0.006814600357233188,0.0
1704137640000.0,1174,1704137640000.0,0.03452999999999989,-0.00046187400000000003,1001.4897136880002,1001.5605736880002,-0.03,76.979,0.06,75.828,long_nclose,4.54968,0.004542912361272028,1.0
1704137640000.0,1174,1704137640000.0,0.04079999999999998,-0.00046312800000000004,1001.5300505600002,1001.5654805600002,-0.03,77.188,0.03,75.828,long_nclose,2.27484,0.0022713646971731258,0.0
