timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1704128220000.0,1017,1704128220000.0,0.0,-0.009977600000000001,999.9900224,999.9740224000001,0.16,311.8,0.16,311.8,long_ientry_normal,49.888000000000005,0.04988849776747533,
1704156180000.0,1483,1704156180000.0,0.11899999999999977,-0.0012710000000000002,1000.1077514000001,1001.0177514000001,-0.02,317.75,0.14,311.8,long_nclose,43.65200000000001,0.04364729694264822,466.0
1704156420000.0,1487,1704156420000.0,0.11899999999999977,-0.0012710000000000002,1000.2254804000002,1000.9214804000002,-0.02,317.75,0.12,311.8,long_nclose,37.416,0.03740756532720699,4.0
1704156480000.0,1488,1704156480000.0,0.0,-0.0025408,1000.2229396000001,1000.9109396000001,0.04,317.6,0.16,313.25,long_ientry_partial,50.120000000000005,0.05010882875776027,1.0
1704157560000.0,1506,1704157560000.0,0.12,-0.001277,1000.3416626000002,1001.1886626000002,-0.02,319.25,0.14,313.25,long_nclose,43.855000000000004,0.04384002150426879,18.0
1704158520000.0,1522,1704158520000.0,0.12,-0.001277,1000.4603856000002,1001.2043856000003,-0.02,319.25,0.12,313.25,long_nclose,37.589999999999996,0.03757270206901432,16.0
1704158640000.0,1524,1704158640000.0,0.13200000000000045,-0.0012794000000000002,1000.5911062000001,1001.2711062000001,-0.02,319.85,0.1,313.25,long_nclose,31.325000000000003,0.031306494536978924,2.0
1704158760000.0,1526,1704158760000.0,0.145,-0.0012820000000000002,1000.7348242000002,1001.2988242000001,-0.02,320.5,0.08,313.25,long_nclose,25.060000000000002,0.025041598827175097,2.0
1704158820000.0,1527,1704158820000.0,0.145,-0.0012820000000000002,1000.8785422000002,1001.3105422000002,-0.02,320.5,0.06,313.25,long_nclose,18.794999999999998,0.01877850229328255,1.0
1704158880000.0,1528,1704158880000.0,0.0,-0.0057681,1000.8727741000002,1001.2672741000002,0.09,320.45,0.15,317.57,long_ientry_partial,47.6355,0.04759396122332787,1.0
1704158880000.0,1528,1704158880000.0,0.02930000000000007,-0.0006410000000000001,1000.9014331000003,1001.2696331000003,-0.01,320.5,0.14,317.57,long_nclose,44.4598,0.04441975855934059,0.0
1704205920000.0,2312,1704205920000.0,0.0,-0.0100944,1000.8913387000003,1000.5345387000003,0.16,315.45,0.3,316.43933333333337,long_rentry,94.93180000000001,0.09484725896749333,784.0
1704206100000.0,2315,1704206100000.0,0.0,-0.010038400000000001,1000.8813003000004,1000.1055003000004,0.16,313.7,0.46,315.4865217391304,long_rentry,145.1238,0.1449960149685094,3.0
1704207360000.0,2336,1704207360000.0,0.0,-0.0143589,1000.8669414000003,999.4356414000003,0.23,312.15,0.69,314.37434782608693,long_rentry,216.91829999999996,0.21673040743715374,21.0
1704208560000.0,2356,1704208560000.0,0.0,-0.021714,1000.8452274000003,997.8609274000004,0.35,310.2,1.04,312.9695192307692,long_rentry,325.4883,0.3252134207059715,20.0
1704208740000.0,2359,1704208740000.0,0.0,-0.031985200000000005,1000.8132422000003,995.9569422000004,0.52,307.55,1.56,311.1630128205128,long_rentry,485.41429999999997,0.4850198613808867,3.0
1704261600000.0,3240,1704261600000.0,1.5436166666666804,-0.016489200000000002,1002.340369666667,1009.9934530000004,-0.26,317.1,1.3,311.1630128205128,long_nclose,404.51191666666665,0.403567419719101,881.0
1704261660000.0,3241,1704261660000.0,1.2467673076923187,-0.013318200000000002,1003.5738187743593,1010.0996348000003,-0.21,317.1,1.09,311.1630128205128,long_nclose,339.16768397435897,0.33795987662230603,1.0
