timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1704078360000.0,186,1704078360000.0,0.0,-0.009891200000000001,999.9901088,999.9857088,440.0,0.1124,440.0,0.1124,long_ientry_normal,49.456,0.04945648918402582,
1704079380000.0,203,1704079380000.0,0.0,-0.0100044,999.9801044000001,999.4256044000001,450.0,0.11116,890.0,0.11177303370786516,long_rentry,99.478,0.09947997921387443,17.0
1704082800000.0,260,1704082800000.0,0.0,-0.010137479999999999,999.96996692,998.57456692,460.0,0.11019,1350.0,0.11123362962962961,long_rentry,150.16539999999998,0.15016991006492253,57.0
1704088380000.0,353,1704088380000.0,0.0,-0.0153048,999.9546621200001,998.10926212,700.0,0.10932,2050.0,0.11058019512195122,long_rentry,226.6894,0.22669967808280095,93.0
1704096060000.0,481,1704096060000.0,0.27245121951219653,-0.0055835,1000.2215298395123,1002.2011786200001,-250.0,0.11167,1800.0,0.11058019512195122,long_nclose,199.0443512195122,0.1990002667223623,128.0
1704096300000.0,485,1704096300000.0,0.23975707317073297,-0.0049134800000000005,1000.456373432683,1002.19406514,-220.0,0.11167,1580.0,0.11058019512195122,long_nclose,174.71670829268294,0.17463700860159395,4.0
1704096480000.0,488,1704096480000.0,0.20706292682926938,-0.00424346,1000.6591928995123,1002.2991216800001,-190.0,0.11167,1390.0,0.11058019512195122,long_nclose,153.7064712195122,0.15360521575196046,3.0
1704099240000.0,534,1704099240000.0,0.18526682926829366,-0.0037967800000000005,1000.8406629487805,1002.3898249,-170.0,0.11167,1220.0,0.11058019512195122,long_nclose,134.9078380487805,0.13479452128903419,46.0
1704101100000.0,565,1704101100000.0,0.16347073170731793,-0.003350100000000001,1001.0007835804878,1002.1989748,-150.0,0.11167,1070.0,0.11058019512195122,long_nclose,118.32080878048781,0.11820251364565885,31.0
1704101400000.0,570,1704101400000.0,0.1416746341463422,-0.0029034200000000003,1001.1395547946341,1002.28617138,-130.0,0.11167,940.0,0.11058019512195122,long_nclose,103.94538341463415,0.10382706678286893,5.0
1704101880000.0,578,1704101880000.0,0.1910746341463411,-0.0029133,1001.3277161287805,1002.55065808,-130.0,0.11205,810.0,0.11058019512195122,long_nclose,89.56995804878049,0.08945119225808079,8.0
1704102060000.0,581,1704102060000.0,0.16167853658536555,-0.0024651,1001.4869295653658,1002.48779298,-110.0,0.11205,700.0,0.11058019512195122,long_nclose,77.40613658536586,0.07729121000007384,3.0
1704102120000.0,582,1704102120000.0,0.14698048780487777,-0.002241,1001.6316690531706,1002.49555198,-100.0,0.11205,600.0,0.11058019512195122,long_nclose,66.34811707317073,0.06624003525756003,1.0
1704102180000.0,583,1704102180000.0,0.11758439024390221,-0.0017928000000000002,1001.7474606434146,1002.50655918,-80.0,0.11205,520.0,0.11058019512195122,long_nclose,57.50170146341463,0.05740139478515048,1.0
1704102300000.0,585,1704102300000.0,0.10288634146341444,-0.0015687,1001.848778284878,1002.50119048,-70.0,0.11205,450.0,0.11058019512195122,long_nclose,49.76108780487805,0.04966926035490795,2.0
1704102360000.0,586,1704102360000.0,0.08818829268292666,-0.0013446,1001.9356219775609,1002.4854458799999,-60.0,0.11205,390.0,0.11058019512195122,long_nclose,43.126276097560975,0.043042961195890905,1.0
1704102900000.0,595,1704102900000.0,0.07349024390243888,-0.0011205,1002.0079917214634,1002.4907253800001,-50.0,0.11205,340.0,0.11058019512195122,long_nclose,37.59726634146342,0.03752192263144608,9.0
1704102960000.0,596,1704102960000.0,0.0,-0.002464,1002.0055277214634,1002.47026138,110.0,0.112,450.0,0.11092725853658536,long_ientry_partial,49.91726634146341,0.04981735625248902,1.0
1704103380000.0,603,1704103380000.0,0.054637073170731715,-0.0011202,1002.0590445946342,1002.47614118,-50.0,0.11202,400.0,0.11092725853658536,long_nclose,44.37090341463414,0.044279729477002656,7.0
1704103980000.0,613,1704103980000.0,0.054637073170731715,-0.0011202,1002.112561467805,1002.4565209800002,-50.0,0.11202,350.0,0.11092725853658536,long_nclose,38.824540487804875,0.03874269416495304,10.0
1704104100000.0,615,1704104100000.0,0.0,-0.0022382,1002.110323267805,1002.4722827800001,100.0,0.11191,450.0,0.11114564552845528,long_ientry_partial,50.01554048780488,0.04991021380231672,2.0
1704115140000.0,799,1704115140000.0,0.05471772357723628,-0.0011224000000000002,1002.1639185913823,1002.6136603800002,-50.0,0.11224,400.0,0.11114564552845528,long_nclose,44.45825821138211,0.04436226188812662,184.0
1704115620000.0,807,1704115620000.0,0.07371772357723586,-0.0011262000000000002,1002.2365101149595,1002.8225341800002,-50.0,0.11262,350.0,0.11114564552845528,long_nclose,38.90097593495935,0.03881416765639209,8.0
1704115680000.0,808,1704115680000.0,0.09271772357723612,-0.0011300000000000001,1002.3280978385368,1003.0614041800002,-50.0,0.113,300.0,0.11114564552845528,long_nclose,33.34369365853659,0.03326624658177333,1.0
1704115680000.0,808,1704115680000.0,0.1117177235772357,-0.0011338,1002.438681762114,1003.0497703800002,-50.0,0.11338,250.0,0.11114564552845528,long_nclose,27.78641138211382,0.0277188140159058,0.0
1704115740000.0,809,1704115740000.0,0.0,-0.0043164200000000005,1002.434365342114,1002.8914539600001,190.0,0.11359,440.0,0.11220116223207686,long_ientry_partial,49.36851138211382,0.04924862224297865,1.0
1704115800000.0,810,1704115800000.0,0.05494188839615666,-0.0011330000000000001,1002.4881742305101,1003.0415209600002,-50.0,0.1133,390.0,0.11220116223207686,long_nclose,43.758453270509975,0.04364984485138499,1.0
1704115860000.0,811,1704115860000.0,0.07444188839615673,-0.0011369,1002.5614792189062,1002.9010840600001,-50.0,0.11369,340.0,0.11220116223207686,long_nclose,38.14839515890613,0.03805092849630277,1.0
1704115920000.0,812,1704115920000.0,0.0,-0.002264,1002.5592152189063,1003.0132200600001,100.0,0.1132,440.0,0.11242817081569575,long_ientry_partial,49.468395158906134,0.04934211805943536,1.0
1704115920000.0,812,1704115920000.0,0.03487316737216972,-0.0009064,1002.5931819862785,1003.0059136600003,-40.0,0.1133,400.0,0.11242817081569575,long_nclose,44.9712683262783,0.04485495127463751,0.0
1704115980000.0,813,1704115980000.0,0.05509145921521255,-0.0011353000000000001,1002.6471381454937,1002.9277783600002,-50.0,0.11353,350.0,0.11242817081569575,long_nclose,39.349859785493514,0.039245970280507074,1.0
1704116040000.0,814,1704116040000.0,0.0,-0.00203814,1002.6451000054938,1003.0137402200003,90.0,0.11323,440.0,0.11259218133066708,long_ientry_partial,49.540559785493514,0.04940986574932852,1.0
1704123240000.0,934,1704123240000.0,0.0,-0.010021500000000001,1002.6350785054938,1002.0796187200002,450.0,0.11135,890.0,0.11196411211853205,long_rentry,99.64805978549353,0.09938616942669388,120.0
1704126900000.0,995,1704126900000.0,0.12054766696147384,-0.00248732,1002.7531388524552,1003.6313314000002,-110.0,0.11306,780.0,0.11196411211853205,long_nclose,87.332007452455,0.08709223044905871,61.0
