,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1677628860000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1961,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
1,1677632460000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
2,1677636060000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2109,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
3,1677639660000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2207,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
4,1677643260000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2319,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
5,1677646860000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2458,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
6,1677650460000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
7,1677654060000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2532,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
8,1677657660000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2475,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
9,1677661260000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2526,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
10,1677664860000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2488,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
11,1677668460000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2571,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
12,1677672060000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2539,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
13,1677675660000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2513,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
14,1677679260000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2466,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
15,1677682860000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2451,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
16,1677686460000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2385,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
17,1677690060000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2291,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
18,1677693660000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2316,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
19,1677697260000.0,0.0,0.0,58.0,1.2277,0.0,0.0,1.2288,1.0,1.0,999.98575868,1000.0,1000.04955868,1000.0,0.07120761409041869,0.0
20,1677700860000.0,0.0,0.0,58.0,1.2277,0.0,0.0,1.2179,1.0,1.0,999.98575868,1000.0,999.41735868,1000.0,0.07120761409041869,0.0
21,1677704460000.0,0.0,0.0,58.0,1.2277,0.0,0.0,1.2258,1.0,1.0,999.98575868,1000.0,999.87555868,1000.0,0.07120761409041869,0.0
22,1677708060000.0,0.0,0.0,11.0,1.2277,0.0,0.0,1.2379,1.0,1.0,1000.43892534,1000.0,1000.55112534,1000.0,0.013498775045573539,0.0
23,1677711660000.0,0.0,0.0,0.0,1.2277,0.0,0.0,1.2411,1.0,1.0,1000.5447027000002,1000.0,1000.5447027000002,1000.0,0.0,0.0
24,1677715260000.0,0.0,0.0,0.0,1.2277,0.0,0.0,1.2479,1.0,1.0,1000.5447027000002,1000.0,1000.5447027000002,1000.0,0.0,0.0
25,1677718860000.0,0.0,0.0,0.0,1.2277,0.0,0.0,1.2382,1.0,1.0,1000.5447027000002,1000.0,1000.5447027000002,1000.0,0.0,0.0
26,1677722460000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2267,1.0,1.0,1000.5304764600003,1000.0,1000.5478764600002,1000.0,0.07109348657891054,0.0
27,1677726060000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2206,1.0,1.0,1000.5304764600003,1000.0,1000.1940764600002,1000.0,0.07109348657891054,0.0
28,1677729660000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2209,1.0,1.0,1000.5304764600003,1000.0,1000.2114764600003,1000.0,0.07109348657891054,0.0
29,1677733260000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2282,1.0,1.0,1000.5304764600003,1000.0,1000.6348764600003,1000.0,0.07109348657891054,0.0
30,1677736860000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2178,1.0,1.0,1000.5304764600003,1000.0,1000.0316764600003,1000.0,0.07109348657891054,0.0
31,1677740460000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2177,1.0,1.0,1000.5304764600003,1000.0,1000.0258764600003,1000.0,0.07109348657891054,0.0
32,1677744060000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2175,1.0,1.0,1000.5304764600003,1000.0,1000.0142764600002,1000.0,0.07109348657891054,0.0
33,1677747660000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2171,1.0,1.0,1000.5304764600003,1000.0,999.9910764600003,1000.0,0.07109348657891054,0.0
34,1677751260000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2089,1.0,1.0,1000.5304764600003,1000.0,999.5154764600003,1000.0,0.07109348657891054,0.0
35,1677754860000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2105,1.0,1.0,1000.5304764600003,1000.0,999.6082764600003,1000.0,0.07109348657891054,0.0
36,1677758460000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2148,1.0,1.0,1000.5304764600003,1000.0,999.8576764600003,1000.0,0.07109348657891054,0.0
37,1677762060000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2067,1.0,1.0,1000.5304764600003,1000.0,999.3878764600003,1000.0,0.07109348657891054,0.0
38,1677765660000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2014,1.0,1.0,1000.5304764600003,1000.0,999.0804764600002,1000.0,0.07109348657891054,0.0
39,1677769260000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2013,1.0,1.0,1000.5304764600003,1000.0,999.0746764600003,1000.0,0.07109348657891054,0.0
40,1677772860000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2012,1.0,1.0,1000.5304764600003,1000.0,999.0688764600003,1000.0,0.07109348657891054,0.0
41,1677776460000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.1941,1.0,1.0,1000.5304764600003,1000.0,998.6570764600003,1000.0,0.07109348657891054,0.0
42,1677780060000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.196,1.0,1.0,1000.5304764600003,1000.0,998.7672764600003,1000.0,0.07109348657891054,0.0
43,1677783660000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2199,1.0,1.0,1000.5304764600003,1000.0,1000.1534764600003,1000.0,0.07109348657891054,0.0
44,1677787260000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2242,1.0,1.0,1000.5304764600003,1000.0,1000.4028764600002,1000.0,0.07109348657891054,0.0
45,1677790860000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.214,1.0,1.0,1000.5304764600003,1000.0,999.8112764600003,1000.0,0.07109348657891054,0.0
46,1677794460000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2137,1.0,1.0,1000.5304764600003,1000.0,999.7938764600003,1000.0,0.07109348657891054,0.0
47,1677798060000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2243,1.0,1.0,1000.5304764600003,1000.0,1000.4086764600003,1000.0,0.07109348657891054,0.0
48,1677801660000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2269,1.0,1.0,1000.5304764600003,1000.0,1000.5594764600003,1000.0,0.07109348657891054,0.0
49,1677805260000.0,0.0,0.0,58.0,1.2264,0.0,0.0,1.2158,1.0,1.0,1000.5304764600003,1000.0,999.9156764600003,1000.0,0.07109348657891054,0.0
50,1677808860000.0,0.0003933421939949311,0.0,866.0,1.155525635103926,0.0,0.0,1.1374,0.9996513232922658,1.0,1000.3445656600003,1000.0,984.6477656600003,1000.0,1.0003405170095314,0.0
51,1677812460000.0,0.0003933421939949311,0.0,866.0,1.155525635103926,0.0,0.0,1.1523,0.9996513232922658,1.0,1000.3445656600003,1000.0,997.5511656600004,1000.0,1.0003405170095314,0.0
52,1677816060000.0,0.0003933421939949311,0.0,866.0,1.155525635103926,0.0,0.0,1.1552,0.9996513232922658,1.0,1000.3445656600003,1000.0,1000.0625656600004,1000.0,1.0003405170095314,0.0
53,1677819660000.0,0.0,0.0,285.0,1.155525635103926,0.0,0.0,1.1707,0.9996513232922658,1.0,1005.7761861846192,1000.0,1010.1008801800003,1000.0,0.32743348920787474,0.0
54,1677823260000.0,0.0,0.0,0.0,1.155525635103926,0.0,0.0,1.1624,0.9996513232922658,1.0,1010.6610248800002,1000.0,1010.6610248800002,1000.0,0.0,0.0
55,1677826860000.0,0.0,0.0,0.0,1.155525635103926,0.0,0.0,1.1647,0.9996513232922658,1.0,1010.6610248800002,1000.0,1010.6610248800002,1000.0,0.0,0.0
56,1677830460000.0,0.0,0.0,0.0,1.155525635103926,0.0,0.0,1.173,0.9996513232922658,1.0,1010.6610248800002,1000.0,1010.6610248800002,1000.0,0.0,0.0
57,1677834060000.0,0.0,0.0,0.0,1.155525635103926,0.0,0.0,1.1752,0.9996513232922658,1.0,1010.6610248800002,1000.0,1010.6610248800002,1000.0,0.0,0.0
58,1677837660000.0,0.0,0.0,62.0,1.1671,0.0,0.0,1.1717,0.9996513232922658,1.0,1010.6465528400003,1000.0,1010.9317528400003,1000.0,0.07159792886708204,0.0
59,1677841260000.0,0.0,0.0,16.0,1.1671,0.0,0.0,1.1707,0.9996513232922658,1.0,1011.06093048,1000.0,1011.11853048,1000.0,0.018469312221504525,0.0
60,1677844860000.0,0.0,0.0,62.0,1.1662838709677419,0.0,0.0,1.1703,0.9996513232922658,1.0,1011.05020328,1000.0,1011.29920328,1000.0,0.07151929722719674,0.0
61,1677848460000.0,0.0,0.0,62.0,1.1662838709677419,0.0,0.0,1.1632,0.9996513232922658,1.0,1011.05020328,1000.0,1010.85900328,1000.0,0.07151929722719674,0.0
62,1677852060000.0,0.0,0.0,62.0,1.1662838709677419,0.0,0.0,1.1675,0.9996513232922658,1.0,1011.05020328,1000.0,1011.12560328,1000.0,0.07151929722719674,0.0
63,1677855660000.0,0.0,0.0,62.0,1.1647479708636834,0.0,0.0,1.1642,0.9996513232922658,1.0,1011.4203253535485,1000.0,1011.3863511600001,1000.0,0.07139897467287437,0.0
64,1677859260000.0,0.0,0.0,62.0,1.1647479708636834,0.0,0.0,1.1603,0.9996513232922658,1.0,1011.4203253535485,1000.0,1011.1445511600001,1000.0,0.07139897467287437,0.0
65,1677862860000.0,0.0,0.0,62.0,1.1647479708636834,0.0,0.0,1.1684,0.9996513232922658,1.0,1011.4203253535485,1000.0,1011.6467511600001,1000.0,0.07139897467287437,0.0
66,1677866460000.0,0.0,0.0,12.0,1.1647479708636834,0.0,0.0,1.1723,0.9996513232922658,1.0,1011.7588092903643,1000.0,1011.8494336400001,1000.0,0.01381453318915749,0.0
67,1677870060000.0,0.0,0.0,62.0,1.1647069635124703,0.0,0.0,1.1608,0.9996513232922658,1.0,1011.7678162977734,1000.0,1011.5255845600002,1000.0,0.07137193986067698,0.0
68,1677873660000.0,0.0,0.0,62.0,1.1647069635124703,0.0,0.0,1.1685,0.9996513232922658,1.0,1011.7678162977734,1000.0,1012.0029845600002,1000.0,0.07137193986067698,0.0
69,1677877260000.0,0.0,0.0,62.0,1.164244213098565,0.0,0.0,1.1626,0.9996513232922658,1.0,1011.8487576321112,1000.0,1011.7468164200002,1000.0,0.0713378760092874,0.0
70,1677880860000.0,0.0,0.0,62.0,1.164244213098565,0.0,0.0,1.16,0.9996513232922658,1.0,1011.8487576321112,1000.0,1011.5856164200002,1000.0,0.0713378760092874,0.0
71,1677884460000.0,0.0,0.0,62.0,1.164244213098565,0.0,0.0,1.168,0.9996513232922658,1.0,1011.8487576321112,1000.0,1012.0816164200002,1000.0,0.0713378760092874,0.0
72,1677888060000.0,0.0,0.0,62.0,1.164244213098565,0.0,0.0,1.1687,0.9996513232922658,1.0,1011.8487576321112,1000.0,1012.1250164200002,1000.0,0.0713378760092874,0.0
73,1677891660000.0,0.0,0.0,23.0,1.164244213098565,0.0,0.0,1.174,0.9996513232922658,1.0,1012.120096121267,1000.0,1012.34447922,1000.0,0.0264569560508545,0.0
74,1677895260000.0,0.0,0.0,12.0,1.164244213098565,0.0,0.0,1.1681,0.9996513232922658,1.0,1012.2132292971826,1000.0,1012.2594987399998,1000.0,0.013802359179679285,0.0
75,1677898860000.0,0.0,0.0,12.0,1.164244213098565,0.0,0.0,1.1651,0.9996513232922658,1.0,1012.2132292971826,1000.0,1012.2234987399999,1000.0,0.013802359179679285,0.0
76,1677902460000.0,0.0,0.0,12.0,1.164244213098565,0.0,0.0,1.1625,0.9996513232922658,1.0,1012.2132292971826,1000.0,1012.1922987399998,1000.0,0.013802359179679285,0.0
77,1677906060000.0,0.0,0.0,12.0,1.164244213098565,0.0,0.0,1.1619,0.9996513232922658,1.0,1012.2132292971826,1000.0,1012.1850987399998,1000.0,0.013802359179679285,0.0
78,1677909660000.0,0.0,0.0,63.0,1.1571655643997265,0.0,0.0,1.1539,0.9996513232922658,1.0,1012.2014431971826,1000.0,1011.9957126399999,1000.0,0.07202265028087018,0.0
79,1677913260000.0,0.0,0.0,63.0,1.1571655643997265,0.0,0.0,1.1599,0.9996513232922658,1.0,1012.2014431971826,1000.0,1012.3737126399998,1000.0,0.07202265028087018,0.0
